CODIGO_ACTIVIDAD,ANIO,MES,ENTIDAD,K100W,M000W,H000W_I000W,REMUNERACION_MEDIA,J000W,ESTATUS
43,2019,3,Coahuila de Zaragoza,103.00685462,112.99316241,128.16819558,95.0448354,121.81725053,Cifras definitivas
43,2019,3,Colima,120.38358104,119.4934983,119.25879265,99.25954654,118.37573679,Cifras definitivas
43,2019,3,Chiapas,110.46089182,93.9291618,105.01588021,99.49520162,104.48576175,Cifras definitivas
43,2019,3,Chihuahua,122.99151015,120.07272886,114.22104589,106.3806665,121.5091099,Cifras definitivas
43,2019,3,Ciudad de México,101.0447058,95.74226595,108.25343272,107.26549423,116.11857963,Cifras definitivas
43,2019,3,Durango,112.42871807,107.98475645,119.29821185,90.90353166,108.44628778,Cifras definitivas
43,2019,3,Guanajuato,121.89260456,126.81351693,118.77505906,101.77254851,120.8804046,Cifras definitivas
43,2019,3,Guerrero,126.29091698,113.09481343,120.69132798,84.33556213,101.78570989,Cifras definitivas
43,2019,3,Hidalgo,129.60345063,122.87134753,143.44605796,86.77106917,124.46967817,Cifras definitivas
43,2019,3,Jalisco,128.74889713,129.02405442,110.39375163,100.65228015,111.11382816,Cifras definitivas
43,2019,3,México,148.11033554,143.64051006,134.34806003,91.65472159,123.13634038,Cifras definitivas
43,2019,3,Michoacán de Ocampo,129.87306821,130.48128269,115.10486648,94.79858558,109.11778536,Cifras definitivas
43,2019,3,Morelos,118.59862251,111.81345506,117.11085616,98.69699223,115.58489261,Cifras definitivas
43,2019,3,Nayarit,118.67897941,127.54196626,114.71647453,92.34273039,105.93232479,Cifras definitivas
43,2019,3,Nuevo León,110.36425872,111.19514137,121.13775154,97.18023494,117.72195155,Cifras definitivas
43,2019,3,Oaxaca,94.17755611,91.0731611,112.80177742,103.43575339,116.67736831,Cifras definitivas
43,2019,3,Puebla,100.17960273,106.94517692,131.72771494,95.17946815,125.37773849,Cifras definitivas
43,2019,3,Querétaro de Arteaga,112.95453136,120.09310646,122.1508947,94.32009954,115.21284547,Cifras definitivas
43,2019,3,Quintana Roo,130.70062039,126.2261016,112.53760887,98.83285197,111.22412838,Cifras definitivas
43,2019,3,San Luis Potosí,114.93047023,110.34075929,146.9453826,112.1409559,164.7859567,Cifras definitivas
43,2019,3,Sinaloa,104.83350339,114.39261776,116.30874282,101.0524023,117.5327787,Cifras definitivas
43,2019,3,Sonora,102.78124725,104.09120667,121.38099918,102.27898113,124.14724925,Cifras definitivas
43,2019,3,Tabasco,102.92642622,97.96742254,111.46418505,94.29320015,105.10314711,Cifras definitivas
43,2019,3,Tamaulipas,91.72704851,96.51584597,100.83301209,95.49570077,96.2911915,Cifras definitivas
43,2019,3,Tlaxcala,83.95682621,106.63838668,141.46090158,83.06220497,117.50054402,Cifras definitivas
43,2019,3,Veracruz de Ignacio de la Llave,104.41868174,102.58219159,108.82099384,92.21428814,100.34850482,Cifras definitivas
43,2019,3,Yucatán,110.59336133,112.19319182,134.85275357,85.30657609,115.03826683,Cifras definitivas
43,2019,3,Zacatecas,117.52201512,112.51477633,117.52824442,105.39660479,123.87077929,Cifras definitivas
43,2019,4,Aguascalientes,140.83435494,133.92817174,124.34335165,100.85185638,125.40257842,Cifras definitivas
43,2019,4,Baja California,119.46199236,124.36316537,124.44933274,107.71527013,134.05093493,Cifras definitivas
43,2019,4,Baja California Sur,133.35112119,147.37359992,140.19539916,99.2946453,139.20652432,Cifras definitivas
43,2019,4,Campeche,112.47228267,100.5626851,116.14285541,111.04595494,128.97194288,Cifras definitivas
43,2019,4,Coahuila de Zaragoza,103.24398873,105.65601465,130.28317067,100.32859081,130.7112692,Cifras definitivas
43,2019,4,Colima,117.89091605,125.54575069,121.35977245,108.52474149,131.70537932,Cifras definitivas
43,2019,4,Chiapas,106.39982965,96.80849819,104.72745635,96.15920883,100.70509345,Cifras definitivas
43,2019,4,Chihuahua,120.99056503,121.11401778,115.7528896,105.27325708,121.85683705,Cifras definitivas
43,2019,4,Ciudad de México,103.67805712,94.22966906,107.98403176,96.81773486,104.54769356,Cifras definitivas
43,2019,4,Durango,106.74664816,104.19009648,123.35640894,98.2767668,121.23069035,Cifras definitivas
43,2019,4,Guanajuato,122.11065191,121.41443595,118.47318522,104.76090383,124.11357963,Cifras definitivas
43,2019,4,Guerrero,118.1005062,120.19441036,120.5097378,91.73141555,110.54528836,Cifras definitivas
43,2019,4,Hidalgo,110.89962117,119.40987586,144.40212983,98.77966407,142.63993876,Cifras definitivas
43,2019,4,Jalisco,124.88345681,123.02637178,110.72982278,101.69970175,112.61189952,Cifras definitivas
43,2019,4,México,142.24553111,142.05544232,134.00053819,97.6337997,130.82981706,Cifras definitivas
43,2019,4,Michoacán de Ocampo,134.83704221,143.1083211,114.96939709,101.04667489,116.1727529,Cifras definitivas
43,2019,4,Morelos,108.37387638,114.4575677,116.12241446,100.2088466,116.36493217,Cifras definitivas
43,2019,4,Nayarit,111.22874206,122.58797491,115.15771287,94.78455117,109.15172128,Cifras definitivas
43,2019,4,Nuevo León,105.72731439,107.38127406,121.41892772,100.91073455,122.52473184,Cifras definitivas
43,2019,4,Oaxaca,87.13175573,90.47954037,114.4891901,103.58378899,118.59224109,Cifras definitivas
43,2019,4,Puebla,98.08748606,102.5248549,131.53809139,99.77673774,131.24441648,Cifras definitivas
43,2019,4,Querétaro de Arteaga,119.86035485,118.36523225,122.33943698,99.76590676,122.05304863,Cifras definitivas
43,2019,4,Quintana Roo,111.04396954,117.79713002,113.74457823,96.41997613,109.67249518,Cifras definitivas
43,2019,4,San Luis Potosí,109.30155068,103.85900635,147.05804526,115.61502749,170.02119946,Cifras definitivas
43,2019,4,Sinaloa,99.32022266,117.27655514,117.79970896,102.3562175,120.57532632,Cifras definitivas
43,2019,4,Sonora,93.94909788,104.39791373,122.54576006,104.36203103,127.89124414,Cifras definitivas
43,2019,4,Tabasco,107.46333916,102.38121998,112.05048149,101.53374655,113.76905188,Cifras definitivas
43,2019,4,Tamaulipas,99.41765522,99.15088325,100.93106484,104.1051623,105.07444886,Cifras definitivas
43,2019,4,Tlaxcala,88.30275963,110.12905721,142.48587373,91.37791281,130.20061747,Cifras definitivas
43,2019,4,Veracruz de Ignacio de la Llave,104.01052896,102.45146682,109.59166261,99.0408181,108.54047922,Cifras definitivas
43,2019,4,Yucatán,102.32382963,112.11290918,134.68159595,84.24171212,113.45808234,Cifras definitivas
43,2019,4,Zacatecas,112.99772267,110.87701328,118.15567793,117.82032607,139.21140501,Cifras definitivas
43,2019,5,Aguascalientes,143.44240398,147.65140859,124.24864022,123.74784117,153.75500995,Cifras definitivas
43,2019,5,Baja California,131.62780117,129.70299113,126.22471539,128.71084791,162.46490145,Cifras definitivas
43,2019,5,Baja California Sur,143.22096931,154.28384983,141.00464775,115.63775892,163.05461463,Cifras definitivas
43,2019,5,Campeche,127.03730991,109.16910503,116.64809286,122.51564985,142.91216901,Cifras definitivas
43,2019,5,Coahuila de Zaragoza,108.18910893,116.27128063,131.15278685,121.52291572,159.38069063,Cifras definitivas
43,2019,5,Colima,124.88980867,135.56229133,120.1770153,125.14227285,150.39224839,Cifras definitivas
43,2019,5,Chiapas,108.75785812,101.59118568,104.45441008,120.00871757,125.35439798,Cifras definitivas
43,2019,5,Chihuahua,126.47253502,126.21003022,116.28309953,138.53094959,161.08808199,Cifras definitivas
43,2019,5,Ciudad de México,102.36433809,95.09024249,108.91988832,120.61588256,131.37468458,Cifras definitivas
43,2019,5,Durango,102.8586011,106.46322486,123.74456624,114.1635854,141.27123356,Cifras definitivas
43,2019,5,Guanajuato,133.79636017,132.0368128,118.86330605,133.84937131,159.09778787,Cifras definitivas
43,2019,5,Guerrero,129.08687599,120.18067262,120.98029876,104.62141544,126.57130097,Cifras definitivas
43,2019,5,Hidalgo,121.47727763,123.39442899,145.43472021,97.08997665,141.20253589,Cifras definitivas
43,2019,5,Jalisco,127.65495412,127.61605267,111.42976394,127.16684837,141.70171895,Cifras definitivas
43,2019,5,México,152.71429156,151.2070522,133.76453163,109.36346692,146.2895293,Cifras definitivas
43,2019,5,Michoacán de Ocampo,139.93616036,144.15651332,114.80167065,129.03440073,148.13364775,Cifras definitivas
43,2019,5,Morelos,112.81558723,114.48310216,114.94478299,131.12447814,150.72074685,Cifras definitivas
43,2019,5,Nayarit,121.53854951,125.58492514,117.84634994,125.78163502,148.22906577,Cifras definitivas
43,2019,5,Nuevo León,112.11813296,112.83753623,122.04789028,117.66995458,143.61369706,Cifras definitivas
43,2019,5,Oaxaca,93.72979955,96.83684816,115.71285286,112.51872394,130.19862547,Cifras definitivas
43,2019,5,Puebla,106.09732334,107.59593926,132.69801378,114.71556361,152.22527441,Cifras definitivas
43,2019,5,Querétaro de Arteaga,126.72607581,124.71894299,123.27697715,132.69566482,163.5832044,Cifras definitivas
43,2019,5,Quintana Roo,113.32416509,118.47602432,114.1221915,116.05061212,132.4395018,Cifras definitivas
43,2019,5,San Luis Potosí,122.6501311,111.62333372,146.35678118,144.51353514,211.5053584,Cifras definitivas
43,2019,5,Sinaloa,102.71552735,121.41540379,119.0189763,125.32558843,149.16123239,Cifras definitivas
43,2019,5,Sonora,149.98126784,119.89882121,125.37801956,125.26927646,157.06013794,Cifras definitivas
43,2019,5,Tabasco,115.82414117,107.89722432,112.85663714,113.70784736,128.32685269,Cifras definitivas
43,2019,5,Tamaulipas,104.69164687,105.94848075,100.7202206,116.69548465,117.53594957,Cifras definitivas
43,2019,5,Tlaxcala,99.97997894,134.04911001,141.26397287,106.23357194,150.06976424,Cifras definitivas
43,2019,5,Veracruz de Ignacio de la Llave,118.14733615,111.93247465,109.58945373,115.96727929,127.08790788,Cifras definitivas
43,2019,5,Yucatán,112.90175655,114.42247228,135.76299686,105.36048306,143.04054931,Cifras definitivas
43,2019,5,Zacatecas,121.66742362,112.92785947,118.33321312,139.30967518,164.84961483,Cifras definitivas
43,2019,6,Aguascalientes,123.44368372,131.12954062,124.93663982,100.43209446,125.47648412,Cifras definitivas
43,2019,6,Baja California,126.16915134,126.9158806,126.56329364,107.96429426,136.64316677,Cifras definitivas
43,2019,6,Baja California Sur,122.21294597,136.85332822,141.70540271,100.98281262,143.09810129,Cifras definitivas
43,2019,6,Campeche,193.80766482,146.70096315,116.39655119,104.35733066,121.4683338,Cifras definitivas
43,2019,6,Coahuila de Zaragoza,95.82043876,104.54110941,131.67639864,97.22648782,128.02433768,Cifras definitivas
43,2019,6,Colima,118.99324721,124.65443586,121.98160964,105.37439034,128.53737748,Cifras definitivas
43,2019,6,Chiapas,100.77554191,99.20005828,104.42478299,96.22169762,100.47929893,Cifras definitivas
43,2019,6,Chihuahua,122.05269546,120.58921266,116.67574297,109.38839641,127.62972423,Cifras definitivas
43,2019,6,Ciudad de México,97.25378587,95.31241533,109.50477654,97.32764855,106.57842406,Cifras definitivas
43,2019,6,Durango,125.54876131,104.52771758,122.20109176,90.93595752,111.12473289,Cifras definitivas
43,2019,6,Guanajuato,123.30601352,128.17134155,119.41069253,104.62608727,124.93473538,Cifras definitivas
43,2019,6,Guerrero,121.87569787,113.32054954,122.13451825,87.467139,106.82756884,Cifras definitivas
43,2019,6,Hidalgo,129.24877,117.95633747,145.72712412,83.93364972,122.31409391,Cifras definitivas
43,2019,6,Jalisco,132.81522811,126.08918317,111.71338662,103.31596679,115.41776542,Cifras definitivas
43,2019,6,México,148.24277202,144.70441528,137.31221111,91.08950293,125.07701056,Cifras definitivas
43,2019,6,Michoacán de Ocampo,126.61878335,127.66708604,115.25748502,99.93896731,115.18714028,Cifras definitivas
43,2019,6,Morelos,106.23908147,109.04545307,116.06755569,96.72241619,112.26334428,Cifras definitivas
43,2019,6,Nayarit,113.59930749,122.6280391,109.09128866,100.34278299,109.46523504,Cifras definitivas
43,2019,6,Nuevo León,106.33407777,108.77602813,122.33331272,100.39090657,122.81152168,Cifras definitivas
43,2019,6,Oaxaca,89.36077861,89.30188059,116.4423818,100.80792063,117.38314383,Cifras definitivas
43,2019,6,Puebla,100.2961783,105.61191865,133.65245123,94.00028899,125.6336904,Cifras definitivas
43,2019,6,Querétaro de Arteaga,113.21065581,122.88541509,123.86974343,96.85072863,119.96874907,Cifras definitivas
43,2019,6,Quintana Roo,107.48584429,113.0909942,113.12926266,96.62784962,109.3143738,Cifras definitivas
43,2019,6,San Luis Potosí,119.6496642,111.45198731,148.60072956,110.9593644,164.88642501,Cifras definitivas
43,2019,6,Sinaloa,130.43575175,137.32300644,118.99510272,106.509457,126.74103776,Cifras definitivas
43,2019,6,Sonora,127.20093413,114.2176208,125.27216786,104.57718754,131.00610992,Cifras definitivas
43,2019,6,Tabasco,111.44794773,107.6816074,111.27154666,97.49793508,108.48746033,Cifras definitivas
43,2019,6,Tamaulipas,119.71288658,128.88711091,102.18365953,96.57989848,98.68887464,Cifras definitivas
43,2019,6,Tlaxcala,90.10052129,137.58359288,142.36562216,86.66737615,123.38454927,Cifras definitivas
43,2019,6,Veracruz de Ignacio de la Llave,111.67544873,110.67373273,110.80803459,95.26032634,105.55609536,Cifras definitivas
43,2019,6,Yucatán,111.60535229,113.90534239,135.20301898,84.75189595,114.58712197,Cifras definitivas
43,2019,6,Zacatecas,110.21483313,112.4088525,118.53910258,109.52742609,129.83282797,Cifras definitivas
43,2019,7,Aguascalientes,137.95575621,147.18630896,124.86979632,100.5587155,125.56746323,Cifras definitivas
43,2019,7,Baja California,130.96956949,132.68839774,127.29867538,106.10336821,135.06818226,Cifras definitivas
43,2019,7,Baja California Sur,130.82902951,141.77388599,143.27491634,104.44532827,149.6439567,Cifras definitivas
43,2019,7,Campeche,197.10811768,150.99633386,116.58037237,113.59124082,132.42509153,Cifras definitivas
43,2019,7,Coahuila de Zaragoza,102.0947007,106.18621553,131.87567947,99.86982326,131.70400801,Cifras definitivas
43,2019,7,Colima,140.56574207,139.75717304,123.2455961,103.64588774,127.73899218,Cifras definitivas
43,2019,7,Chiapas,105.81858474,101.71432727,104.28213785,97.32118257,101.48860976,Cifras definitivas
43,2019,7,Chihuahua,124.1482458,123.55823626,116.76950789,106.11666798,123.91191099,Cifras definitivas
43,2019,7,Ciudad de México,106.12730909,95.95228514,111.35212847,93.59002346,104.21448316,Cifras definitivas
43,2019,7,Durango,125.01613043,109.88068543,120.18298352,95.95294901,115.31911689,Cifras definitivas
43,2019,7,Guanajuato,118.89115448,123.54301153,119.45262181,106.98377935,127.79492935,Cifras definitivas
43,2019,7,Guerrero,124.78024086,115.65774345,122.12735092,93.30322893,113.94876181,Cifras definitivas
43,2019,7,Hidalgo,145.67986949,126.93675336,144.82192667,90.27335469,130.73561153,Cifras definitivas
43,2019,7,Jalisco,135.9152192,128.2249486,111.29251735,101.94699732,113.45937968,Cifras definitivas
43,2019,7,México,147.95671674,143.97177816,135.96455216,95.36929013,129.66842822,Cifras definitivas
43,2019,7,Michoacán de Ocampo,133.0572998,134.33850938,115.20308864,99.26723901,114.35892535,Cifras definitivas
43,2019,7,Morelos,105.72102085,116.14887788,115.67738917,97.82887282,113.16588593,Cifras definitivas
43,2019,7,Nayarit,125.60538941,130.56446465,109.68951493,98.76163513,108.33115851,Cifras definitivas
43,2019,7,Nuevo León,159.03091795,109.28389744,122.24183124,100.12342789,122.39271175,Cifras definitivas
43,2019,7,Oaxaca,92.10778417,90.96277843,116.43095116,104.5120177,121.68433628,Cifras definitivas
43,2019,7,Puebla,105.12404998,106.91348588,133.49382424,99.08522802,132.27266014,Cifras definitivas
43,2019,7,Querétaro de Arteaga,119.10790195,129.09194118,124.31810431,99.66772223,123.90502288,Cifras definitivas
43,2019,7,Quintana Roo,112.73996916,123.48610405,114.43202893,98.61834198,112.85096963,Cifras definitivas
43,2019,7,San Luis Potosí,112.28191022,112.39342901,148.45488036,113.58874894,168.62804134,Cifras definitivas
43,2019,7,Sinaloa,212.34644167,171.77106892,119.45736159,106.60820473,127.35134861,Cifras definitivas
43,2019,7,Sonora,121.67473777,121.20655878,125.62091819,107.98849705,135.65614153,Cifras definitivas
43,2019,7,Tabasco,113.52405756,109.95075931,112.27863381,95.70030407,107.45099396,Cifras definitivas
43,2019,7,Tamaulipas,112.41608437,109.79831566,102.04601815,100.15594705,102.20515591,Cifras definitivas
43,2019,7,Tlaxcala,94.8220885,142.91594227,148.22305484,94.05360435,139.40912555,Cifras definitivas
43,2019,7,Veracruz de Ignacio de la Llave,111.27587365,114.57207524,111.06662681,99.57984267,110.59997224,Cifras definitivas
43,2019,7,Yucatán,110.28021344,116.39289923,134.73451607,85.35154656,114.99799322,Cifras definitivas
43,2019,7,Zacatecas,116.76678139,111.33485433,117.93898323,114.17408385,134.6557536,Cifras definitivas
43,2019,8,Aguascalientes,139.78299208,141.80881645,126.36542482,109.21283046,138.00725717,Cifras definitivas
43,2019,8,Baja California,132.65851578,135.63014742,128.38339989,112.12315342,143.94751642,Cifras definitivas
43,2019,8,Baja California Sur,125.88941327,139.76345515,144.55165755,104.73865287,151.40145882,Cifras definitivas
43,2019,8,Campeche,160.94103817,138.74356656,114.73763338,115.3749152,132.37844722,Cifras definitivas
43,2019,8,Coahuila de Zaragoza,100.07093283,106.38098979,131.38118794,103.40688382,135.85719237,Cifras definitivas
43,2019,8,Colima,144.2225329,138.06740002,120.74949131,109.0212772,131.64263764,Cifras definitivas
43,2019,8,Chiapas,106.72508119,102.47830298,104.5022079,102.16029133,106.75976004,Cifras definitivas
43,2019,8,Chihuahua,117.29939079,120.17558662,116.55934623,114.62555833,133.6068014,Cifras definitivas
43,2019,8,Ciudad de México,107.93209321,97.86770417,110.75754818,99.9174924,110.66616478,Cifras definitivas
43,2019,8,Durango,112.74129651,108.16241991,119.77370376,102.34366903,122.58080296,Cifras definitivas
43,2019,8,Guanajuato,118.94508545,121.82034789,119.27139714,109.26883076,130.32646109,Cifras definitivas
43,2019,8,Guerrero,121.00162223,112.03352133,120.40491992,96.76715911,116.51242044,Cifras definitivas
43,2019,8,Hidalgo,153.54846211,132.27373829,144.40311785,88.18090866,127.33598145,Cifras definitivas
43,2019,8,Jalisco,136.19302812,127.4755204,111.56258534,103.26823187,115.20870931,Cifras definitivas
43,2019,8,México,147.67531962,143.88573609,135.3105535,98.40228581,133.14867758,Cifras definitivas
43,2019,8,Michoacán de Ocampo,127.12205546,133.28637555,114.81629823,103.28009942,118.58238696,Cifras definitivas
43,2019,8,Morelos,108.70826167,112.79025237,115.69330202,100.03321194,115.73172601,Cifras definitivas
43,2019,8,Nayarit,114.01395337,125.52002333,108.38803154,106.16097841,115.06579476,Cifras definitivas
43,2019,8,Nuevo León,105.88087433,108.98995623,122.23332426,101.75450036,124.37790837,Cifras definitivas
43,2019,8,Oaxaca,89.37301533,94.26825497,116.80853844,110.03601992,128.53146663,Cifras definitivas
43,2019,8,Puebla,104.0876658,112.2621038,132.69375114,99.50084816,132.03140784,Cifras definitivas
43,2019,8,Querétaro de Arteaga,118.38447238,124.63952617,124.08035925,102.14939254,126.74733324,Cifras definitivas
43,2019,8,Quintana Roo,101.87841642,118.36935906,114.40664006,104.2161624,119.2302098,Cifras definitivas
43,2019,8,San Luis Potosí,112.78779948,111.87974254,147.95467222,115.60584451,171.04424831,Cifras definitivas
43,2019,8,Sinaloa,146.21280959,142.79366457,118.38874757,114.18732222,135.18494066,Cifras definitivas
43,2019,8,Sonora,104.44376971,116.2604535,124.4980225,112.3272445,139.84519813,Cifras definitivas
43,2019,8,Tabasco,118.21204855,110.66749341,112.19016873,104.80632951,117.58239792,Cifras definitivas
43,2019,8,Tamaulipas,95.94138991,103.36498624,102.60609329,104.0427282,106.75417876,Cifras definitivas
43,2019,8,Tlaxcala,92.56236025,134.02527403,150.40565728,98.44249216,148.06307737,Cifras definitivas
43,2019,8,Veracruz de Ignacio de la Llave,113.27228116,116.7762743,110.38406357,101.95483983,112.54189521,Cifras definitivas
43,2019,8,Yucatán,107.86658452,114.85463174,135.77741647,89.07519525,120.94399883,Cifras definitivas
43,2019,8,Zacatecas,115.16212475,111.43324457,118.46684333,122.36671693,144.96398683,Cifras definitivas
43,2019,9,Aguascalientes,137.71986501,139.0812695,127.2574192,96.57914469,122.90412702,Cifras definitivas
43,2019,9,Baja California,118.91125504,125.84770676,129.38184286,105.95278761,137.08366917,Cifras definitivas
43,2019,9,Baja California Sur,111.35217159,131.06786767,144.88787501,101.71003921,147.36551448,Cifras definitivas
43,2019,9,Campeche,134.09615766,120.69340505,112.65969689,114.25900086,128.72384404,Cifras definitivas
43,2019,9,Coahuila de Zaragoza,93.22444281,96.49994884,130.20907222,99.59472228,129.68136386,Cifras definitivas
43,2019,9,Colima,114.93449452,124.2952598,120.33241143,101.63174529,122.29592988,Cifras definitivas
43,2019,9,Chiapas,97.12459035,95.90213272,104.48092535,95.85173327,100.14677788,Cifras definitivas
43,2019,9,Chihuahua,113.33763872,114.81453936,116.23910641,105.56156659,122.70382172,Cifras definitivas
43,2019,9,Ciudad de México,103.60644473,98.63622756,110.25406943,92.99239431,102.52789899,Cifras definitivas
43,2019,9,Durango,110.29923868,105.83442938,118.48850419,94.79718989,112.32377232,Cifras definitivas
43,2019,9,Guanajuato,112.65682164,113.42607046,119.1135998,104.45300575,124.41773525,Cifras definitivas
43,2019,9,Guerrero,109.54496395,99.99559221,120.0432883,92.79150105,111.38996912,Cifras definitivas
43,2019,9,Hidalgo,149.45289515,122.23402441,143.57441379,83.26006615,119.5401519,Cifras definitivas
43,2019,9,Jalisco,132.67115165,128.58001427,111.42651499,100.6247689,112.1226732,Cifras definitivas
43,2019,9,México,143.41263155,136.36656198,135.42057868,93.72341113,126.92078571,Cifras definitivas
43,2019,9,Michoacán de Ocampo,121.1787822,123.36210184,114.21776432,96.71764074,110.46872696,Cifras definitivas
43,2019,9,Morelos,106.21094806,104.52618417,114.960047,95.39053475,109.66100358,Cifras definitivas
43,2019,9,Nayarit,105.40213975,118.05387772,107.91654375,101.99989049,110.07475645,Cifras definitivas
43,2019,9,Nuevo León,99.36479412,104.20086171,121.65836387,98.55848498,119.90464028,Cifras definitivas
43,2019,9,Oaxaca,86.320515,85.10609468,116.30536098,103.31002323,120.15509545,Cifras definitivas
43,2019,9,Puebla,98.11016451,102.38298588,131.19919679,97.29197447,127.64628905,Cifras definitivas
43,2019,9,Querétaro de Arteaga,115.49428432,120.19851605,124.09950643,96.42360806,119.66122168,Cifras definitivas
43,2019,9,Quintana Roo,95.67174828,100.88160511,114.16556541,98.21965234,112.13302144,Cifras definitivas
43,2019,9,San Luis Potosí,115.25177956,106.7897244,146.89654064,108.30082709,159.09016848,Cifras definitivas
43,2019,9,Sinaloa,113.86347979,135.36647619,117.8139591,106.37923001,125.32958254,Cifras definitivas
43,2019,9,Sonora,100.03532974,103.11646923,123.43926285,106.8570434,131.90354668,Cifras definitivas
43,2019,9,Tabasco,97.0160698,106.82165391,112.53706772,98.2087227,110.52121677,Cifras definitivas
43,2019,9,Tamaulipas,95.42182935,95.81862969,100.60919092,100.56588868,101.17852694,Cifras definitivas
43,2019,9,Tlaxcala,87.47197409,123.80563918,149.24427618,93.30963327,139.25928678,Cifras definitivas
43,2019,9,Veracruz de Ignacio de la Llave,102.97525841,105.96502349,110.28493321,97.88817136,107.9559044,Cifras definitivas
43,2019,9,Yucatán,103.73653306,111.28454413,136.26057649,82.73350676,112.73315326,Cifras definitivas
43,2019,9,Zacatecas,117.04766931,105.28545266,116.88560466,114.80790842,134.19391796,Cifras definitivas
43,2019,10,Aguascalientes,139.15937484,143.79372147,126.13615518,103.78963846,130.91625943,Cifras definitivas
43,2019,10,Baja California,127.84266585,133.1759322,130.00123181,111.14467115,144.48944159,Cifras definitivas
43,2019,10,Baja California Sur,129.94011876,146.65690524,141.99105971,104.89303632,148.93873383,Cifras definitivas
43,2019,10,Campeche,145.06988617,128.35162496,113.34452003,114.91859591,130.25393096,Cifras definitivas
43,2019,10,Coahuila de Zaragoza,93.55795722,101.34018608,130.48188537,103.34404703,134.84526098,Cifras definitivas
43,2019,10,Colima,110.53996283,127.48969667,120.549746,106.83520677,128.7895704,Cifras definitivas
43,2019,10,Chiapas,100.91096808,97.25531483,105.05265067,100.19242441,105.25479761,Cifras definitivas
43,2019,10,Chihuahua,121.80459192,124.36159781,116.79199442,113.23601997,132.25060613,Cifras definitivas
43,2019,10,Ciudad de México,110.70332246,105.57661453,109.52798947,100.38048789,109.94473021,Cifras definitivas
43,2019,10,Durango,118.01418646,110.41991836,118.43666198,102.38439822,121.26066364,Cifras definitivas
43,2019,10,Guanajuato,120.62219692,123.08862169,118.86771472,107.16236595,127.38145545,Cifras definitivas
43,2019,10,Guerrero,117.87920603,112.20353306,120.09472549,91.86957914,110.33051888,Cifras definitivas
43,2019,10,Hidalgo,172.26249283,136.18936075,144.74736517,93.91673468,135.9419989,Cifras definitivas
43,2019,10,Jalisco,139.06458238,134.24909569,112.01125924,102.78837867,115.1345573,Cifras definitivas
43,2019,10,México,173.1092089,162.38531049,138.22286085,93.48568542,129.21858887,Cifras definitivas
43,2019,10,Michoacán de Ocampo,123.58252926,129.60587877,114.9645838,99.47411884,114.36000671,Cifras definitivas
43,2019,10,Morelos,105.22946232,107.45029077,114.315988,100.21889849,114.56622397,Cifras definitivas
43,2019,10,Nayarit,112.49061762,123.73239619,109.36152629,102.26476001,111.8383024,Cifras definitivas
43,2019,10,Nuevo León,106.85453701,111.39668427,121.49955484,100.94284761,122.64511049,Cifras definitivas
43,2019,10,Oaxaca,87.98670876,92.81280801,115.83222087,108.61441779,125.81049231,Cifras definitivas
43,2019,10,Puebla,104.37558107,109.84724287,130.41381475,98.92894198,129.01700713,Cifras definitivas
43,2019,10,Querétaro de Arteaga,119.2621586,126.14471621,124.54419406,102.69000682,127.89444137,Cifras definitivas
43,2019,10,Quintana Roo,104.70513747,112.7013015,114.39299067,98.92846139,113.16722561,Cifras definitivas
43,2019,10,San Luis Potosí,110.49242483,114.33960234,147.70122498,114.18340212,168.65028366,Cifras definitivas
43,2019,10,Sinaloa,118.74371964,140.59042418,118.07921906,110.38165638,130.33779784,Cifras definitivas
43,2019,10,Sonora,108.36553357,110.43850098,123.72130436,111.99934843,138.56705475,Cifras definitivas
43,2019,10,Tabasco,112.85284652,109.63982121,112.93692527,109.25155674,123.38534899,Cifras definitivas
43,2019,10,Tamaulipas,97.70892702,103.65694353,101.05339433,103.91949516,105.01417723,Cifras definitivas
43,2019,10,Tlaxcala,87.55211433,131.03781549,150.47643172,97.13567559,146.16629855,Cifras definitivas
43,2019,10,Veracruz de Ignacio de la Llave,105.69857152,109.98772783,110.47763046,100.32452548,110.83615852,Cifras definitivas
43,2019,10,Yucatán,116.11298462,118.32746957,142.55161553,85.95598465,122.53164477,Cifras definitivas
43,2019,10,Zacatecas,108.3738293,110.24993705,118.59770256,117.07388355,138.84693619,Cifras definitivas
43,2019,11,Aguascalientes,126.87764982,136.18592469,125.09535095,102.57239768,128.31330086,Cifras definitivas
43,2019,11,Baja California,123.04148946,127.40144912,130.31252957,107.33445961,139.87024942,Cifras definitivas
43,2019,11,Baja California Sur,116.58048317,147.60517942,142.438628,108.72454259,154.86574677,Cifras definitivas
43,2019,11,Campeche,126.69717103,122.1662297,111.58237266,132.49819793,147.84463298,Cifras definitivas
43,2019,11,Coahuila de Zaragoza,88.9652132,97.91635895,129.96486422,112.38432571,146.06013632,Cifras definitivas
43,2019,11,Colima,107.49401623,113.8957231,120.78132954,107.02319595,129.26403898,Cifras definitivas
43,2019,11,Chiapas,102.33361828,98.25725475,105.02211812,111.87339492,117.49180896,Cifras definitivas
43,2019,11,Chihuahua,114.51923475,119.85367104,117.46973624,111.76804915,131.29363254,Cifras definitivas
43,2019,11,Ciudad de México,102.81776983,101.86826749,109.55964644,98.63996075,108.06959225,Cifras definitivas
